150.213623046875, -139.88215637207
96.6284790039063, -216.988342285156
62.4963645935059, -226.48844909668
50.7165336608887, -225.434906005859
54.5271339416504, -212.156951904297
65.3342590332031, -109.213027954102
103.674247741699, -109.782417297363
73.3726501464844, -158.343933105469
41.576099395752, -142.119781494141
103.423027038574, -236.855590820313
191.307678222656, -233.862075805664
275.986663818359, -234.728210449219
340.264739990234, -236.49333190918
369.406616210938, -238.205276489258
364.322357177734, -239.067611694336
327.895416259766, -237.966110229492
274.276031494141, -232.986679077148
221.586181640625, -210.593231201172
145.000228881836, -233.704849243164
320.288360595703, -239.198272705078
346.896820068359, -239.117904663086
56.0190086364746, -239.069198608398
3113.25659179688, -237.203430175781
2339.86376953125, -235.18928527832
1595.31970214844, -233.136306762695
1025.73132324219, -220.950485229492
13.7317924499512, -220.216583251953
3.74978733062744, -216.683120727539
113.936210632324, -181.002975463867
122.66185760498, -232.734848022461
7.53595304489136, -142.54670715332
3.05294919013977, -101.85034942627
46.8804016113281, -96.599723815918
26.4550800323486, -156.787567138672
6.13590002059937, -203.138687133789
6.11709690093994, -228.620269775391
5.41694355010986, -231.279663085938
4.12549495697021, -231.163192749023
3.8056423664093, -229.282440185547
4.84933567047119, -235.816009521484
7.84571266174316, -238.30387878418
8.83701133728027, -236.154907226563
10.5238513946533, -226.694091796875
31.7124366760254, -173.288818359375
36.7062644958496, -196.060745239258
33.1908874511719, -205.87744140625
23.6560249328613, -207.339904785156
12.4663591384888, -192.66813659668
6.94366884231567, -102.940208435059
14.7085409164429, -83.0446624755859
24.5325050354004, -185.06770324707
39.4262924194336, -216.049789428711
56.0776519775391, -224.668731689453
68.5748138427734, -222.323440551758
74.158203125, -193.328643798828
16.9495506286621, -126.74991607666
22.7159862518311, -196.536834716797
24.8438358306885, -212.516983032227
23.9059543609619, -219.718673706055
20.5483436584473, -221.71044921875
17.2875728607178, -221.554473876953
15.93665599823, -222.891723632813
16.6781349182129, -220.640975952148
19.2468776702881, -187.431396484375
11.7767333984375, -228.624862670898
56.2608947753906, -235.007736206055
73.0656814575195, -238.936828613281
129.678314208984, -210.200653076172
252.057601928711, -228.428619384766
349.92138671875, -235.18879699707
399.589752197266, -237.592147827148
392.204650878906, -238.701049804688
333.162780761719, -239.079788208008
244.947875976563, -239.214401245117
150.212860107422, -238.864303588867
70.4920043945313, -235.824798583984
231.318771362305, -89.8827285766602
184.877227783203, -116.587677001953
132.017379760742, -135.753524780273
89.1102294921875, -148.067230224609
71.3401184082031, -139.671096801758
39.0245361328125, -85.299072265625
60.1247444152832, -188.190567016602
81.905143737793, -184.879409790039
93.8489227294922, -128.58415222168
92.5264434814453, -84.0866012573242
83.8036727905273, -91.7612915039063
75.0586013793945, -143.96842956543
68.3193206787109, -196.649185180664
67.4291229248047, -138.049850463867
29.2336025238037, -129.254943847656
34.6129455566406, -142.679122924805
23.0823078155518, -120.637435913086
9.0919246673584, -102.059066772461
43.740406036377, -127.950775146484
20.8138675689697, -146.658721923828
201.473571777344, -178.441848754883
208.23908996582, -173.184280395508
190.80241394043, -176.071411132813
152.21061706543, -186.497604370117
99.6607360839844, -218.372207641602
53.0019149780273, -215.140045166016
109.13916015625, -115.627059936523
77.0342102050781, -159.7412109375
37.2261924743652, -211.612197875977
36.0433769226074, -203.547424316406
45.8799896240234, -124.672119140625
30.7995529174805, -233.967651367188
13.6139049530029, -214.03450012207
5.53914070129395, -215.828918457031
6.98139572143555, -205.540023803711
7.93448066711426, -231.26025390625
14.6803178787231, -171.884796142578
26.216983795166, -154.953475952148
43.9366149902344, -231.228088378906
51.6213111877441, -183.834396362305
42.8386459350586, -126.736061096191
138.00212097168, -156.169692993164
89.226921081543, -206.203750610352
37.2834587097168, -237.241973876953
845.999572753906, -141.518447875977
564.622192382813, -157.128494262695
36.1349411010742, -105.312705993652
33.549129486084, -108.743598937988
35.3155212402344, -81.466552734375
39.1185684204102, -100.22566986084
